Id,source,SalePrice,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath
1743,test,NA,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.153804344,1,3,Detchd,1999,-0.096353618,2.5
1744,test,NA,5,5,MetalSd,MetalSd,0,4,1,CBlock,7,0.785311115,3,3,Attchd,1977,0.381859009,2
1745,test,NA,3,4,BrkFace,BrkFace,0,0,0,CBlock,7,0.311681037,2,3,Attchd,1981,0.47275893,1.5
1746,test,NA,4,4,Plywood,Plywood,0,4,1,CBlock,7,0.251316419,1,3,Attchd,1976,1.972607626,2.5
1747,test,NA,3,3,VinylSd,VinylSd,0,3,2,CBlock,7,1.444678479,2,3,Attchd,1974,1.118938803,2.5
1748,test,NA,3,3,MetalSd,MetalSd,0,3,1,PConc,7,0.195595233,2,3,Attchd,1967,2.251235645,2.5
1749,test,NA,3,3,HdBoard,HdBoard,0,2,1,CBlock,7,0.135230615,2,3,Attchd,1969,-0.325579506,2
1750,test,NA,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.63557912,1,3,Attchd,1969,-0.562709735,1
1751,test,NA,4,3,HdBoard,HdBoard,0,3,2,PConc,7,0.218812394,2,3,Attchd,1977,1.555653641,2
1752,test,NA,3,3,HdBoard,HdBoard,4,0,0,PConc,7,-0.747021491,3,3,Attchd,1967,-1.258291738,1
1753,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.152662177,1,3,Attchd,1967,0.132872269,1.5
1754,test,NA,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.116656887,2,3,Attchd,1974,1.107082292,2.5
1755,test,NA,3,3,HdBoard,HdBoard,0,4,1,CBlock,7,0.10272659,2,3,Attchd,1971,-0.35719687,2
1756,test,NA,3,3,VinylSd,VinylSd,2,1,1,CBlock,7,-0.356973191,1,3,Detchd,1988,-1.199009181,1
1757,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.76559522,1,3,Detchd,1960,-1.258291738,1
1758,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,CBlock,7,1.370383565,2,3,Attchd,1982,-0.27420129,1
1759,test,NA,4,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,6,0.478844594,1,3,Detchd,1956,0.449045907,2
1760,test,NA,3,3,Wd Sdng,Wd Sdng,3,3,1,CBlock,7,0.636721286,2,3,Attchd,1961,-0.371029466,1.5
1761,test,NA,4,3,HdBoard,HdBoard,0,4,2,CBlock,7,0.218812394,1,3,Detchd,1964,-0.412527256,1.5
1762,test,NA,4,3,MetalSd,MetalSd,3,3,1,CBlock,7,0.353471926,3,3,Attchd,1965,1.263193025,2.5
1763,test,NA,3,3,HdBoard,HdBoard,0,1,1,CBlock,7,-0.486989291,3,3,BuiltIn,1961,0.148680951,1
1764,test,NA,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,7,-0.663439713,2,3,Attchd,1955,-1.068587556,1
1765,test,NA,3,4,BrkComm,Brk Cmn,3,0,0,CBlock,7,0.358115358,1,4,Attchd,1967,0.375930754,1
1766,test,NA,3,3,MetalSd,MetalSd,4,3,1,CBlock,7,0.265246715,2,3,Attchd,1961,-0.094377533,2
1767,test,NA,4,3,MetalSd,MetalSd,2,4,2,CBlock,7,0.320967901,1,3,Attchd,1966,0.130896184,2
1768,test,NA,3,4,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.867750727,2,3,Attchd,1956,-0.704987872,1
1769,test,NA,3,3,Plywood,Plywood,0,4,2,CBlock,7,-0.148018745,1,3,Attchd,1960,-0.339412103,1.5
1770,test,NA,3,4,MetalSd,MetalSd,0,0,0,CBlock,7,-0.816672973,1,3,Attchd,1959,-1.013257169,2
1771,test,NA,3,3,BrkFace,BrkFace,2,0,0,CBlock,7,-0.784168948,2,3,Attchd,1956,-0.590374928,1
1772,test,NA,3,3,AsbShng,AsbShng,2,0,0,CBlock,7,-0.57057107,1,3,Attchd,1955,-0.234679585,1
1773,test,NA,3,3,Plywood,Plywood,0,4,2,CBlock,7,-0.83060327,1,3,Attchd,1956,-0.594327098,1
1774,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,7,0.10272659,1,3,Detchd,1958,0.72174567,2
1775,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.816672973,1,3,Attchd,1954,-0.867026861,1
1776,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.033075108,1,3,Basment,1951,-0.768222599,1
1777,test,NA,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1945,-1.39859379,1
1778,test,NA,3,4,Wd Sdng,Wd Sdng,3,0,0,CBlock,7,-1.127782927,1,3,Attchd,1952,-0.928285504,1
1779,test,NA,3,3,Wd Sdng,Wd Sdng,3,0,0,Slab,7,0.664581879,3,3,Attchd,1953,-0.574566246,1.5
1780,test,NA,3,3,WdShing,Wd Shng,2,4,1,CBlock,7,-0.291965142,1,3,Attchd,1948,0.051852775,1.5
1781,test,NA,3,3,Wd Sdng,Wd Sdng,2,0,0,CBlock,7,-1.053488013,3,3,Attchd,1950,-0.594327098,1
1782,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.496276156,1,2,Attchd,1958,-1.400569876,1
1783,test,NA,4,3,VinylSd,VinylSd,0,0,0,BrkTil,7,1.147498822,1,3,Detchd,1939,-0.293962142,2
1784,test,NA,4,4,MetalSd,MetalSd,0,0,0,BrkTil,7,-0.890967888,1,3,Detchd,1940,-0.912476822,1
1785,test,NA,3,3,MetalSd,MetalSd,2,0,0,BrkTil,7,-0.969906234,1,3,Detchd,1987,-0.835409497,1
1786,test,NA,3,3,MetalSd,MetalSd,0,3,1,BrkTil,5,0.255959851,1,3,Detchd,1954,1.731525227,2
1787,test,NA,4,4,VinylSd,VinylSd,0,0,0,PConc,7,0.701729336,1,3,Detchd,2008,0.373954668,2
1788,test,NA,3,2,Stucco,Stucco,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-1.781954326,1
1789,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,0.478844594,3,3,Detchd,1980,-1.293861273,1
1790,test,NA,3,3,VinylSd,VinylSd,0,0,0,BrkTil,7,-0.709874034,1,3,Detchd,1959,-1.532967586,1.5
1791,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,2.015820632,2,3,Attchd,1969,2.061531462,3
1792,test,NA,3,3,HdBoard,HdBoard,2,0,0,CBlock,7,-0.50556302,1,3,Attchd,1963,-0.238631755,1.5
1793,test,NA,3,2,HdBoard,HdBoard,3,1,1,CBlock,6,0.033075108,2,3,Attchd,1967,-0.910500736,1
1794,test,NA,4,4,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.033075108,1,3,Detchd,1985,-1.086372323,1
1795,test,NA,3,3,Plywood,Plywood,0,0,0,CBlock,7,-0.76559522,1,3,Detchd,1957,-0.782055196,1
1796,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,7,-0.412694377,2,3,Basment,1958,-0.708940042,1
1797,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,1.983316607,1,3,Detchd,1989,-0.726724809,1
1798,test,NA,3,3,BrkFace,BrkFace,2,0,0,CBlock,7,-0.83060327,2,3,Attchd,1958,-0.908524651,1
1799,test,NA,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1952,-1.51913499,1
1800,test,NA,3,3,BrkFace,Plywood,2,0,0,CBlock,7,-0.858463863,2,3,Attchd,1959,-0.627920547,1
1801,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.412694377,1,3,Detchd,1949,-0.078568851,2
1802,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.478844594,1,3,Detchd,1994,-0.011381953,1
1803,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.047005405,1,3,Attchd,1964,0.603180556,1.5
1804,test,NA,4,3,Plywood,Plywood,0,0,0,CBlock,7,0.423123408,1,3,Attchd,1978,-1.106133175,1
1805,test,NA,3,3,HdBoard,HdBoard,0,2,1,CBlock,7,-0.969906234,2,3,Attchd,1963,-0.90062031,1
1806,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,7,-1.443536312,1,2,Detchd,1920,-0.242583926,1
1807,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.691300306,1,2,Detchd,1920,0.875880319,2
1808,test,NA,4,3,VinylSd,VinylSd,3,0,0,CBlock,7,-0.004072349,1,2,Detchd,1959,-0.384862063,1.5
1809,test,NA,3,4,VinylSd,VinylSd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.072640595,2
1810,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,BrkTil,7,-0.338399463,1,3,Detchd,1939,0.113111417,1.5
1811,test,NA,3,2,AsbShng,AsbShng,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,0.395691606,2
1812,test,NA,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-0.106234045,1
1813,test,NA,5,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,7,-0.76559522,1,3,Detchd,1950,-0.341388188,1.5
1814,test,NA,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-0.858463863,1,3,Detchd,1920,-1.264219994,1
1815,test,NA,4,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-0.76559522,1,3,Detchd,1965,-1.756265218,1
1816,test,NA,3,4,Stucco,Stucco,2,0,0,PConc,7,-0.863107295,1,3,Detchd,1963,-1.400569876,1
1817,test,NA,4,4,VinylSd,VinylSd,0,0,0,BrkTil,7,1.147498822,1,3,Detchd,1974,0.018259325,2
1818,test,NA,3,3,Stucco,BrkFace,0,0,0,BrkTil,7,-0.538067045,1,3,Detchd,1930,1.000373689,2
1819,test,NA,3,3,Stucco,Stucco,0,4,1,BrkTil,7,-0.89561132,1,3,Attchd,1917,-0.420431597,1
1820,test,NA,3,3,Stucco,Stucco,0,4,1,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-1.35314383,1
1821,test,NA,3,2,MetalSd,MetalSd,0,0,0,BrkTil,7,-1.234581866,1,2,Detchd,1920,-0.041023232,1
1822,test,NA,3,3,MetalSd,MetalSd,3,0,0,PConc,7,0.776024251,1,3,Detchd,1950,0.039996263,1
1823,test,NA,2,3,AsbShng,AsbShng,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.390689449,1
1824,test,NA,3,3,MetalSd,MetalSd,2,4,1,BrkTil,7,-1.192790977,1,2,BuiltIn,1923,-0.135875323,1
1825,test,NA,3,3,WdShing,Wd Shng,0,4,1,CBlock,7,-0.63557912,1,3,Detchd,1955,0.3028156,2
1826,test,NA,3,3,Stucco,Stucco,0,0,0,BrkTil,7,-0.709874034,3,3,Attchd,1924,-0.708940042,1
1827,test,NA,3,3,MetalSd,MetalSd,3,0,0,BrkTil,7,-0.969906234,1,3,Detchd,1926,-0.999424572,1
1828,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-1.034914284,1,2,Detchd,1938,0.160537463,2
1829,test,NA,2,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,3.302051335,1,2,Detchd,1982,-0.847266009,1
1830,test,NA,3,3,MetalSd,MetalSd,0,0,0,PConc,7,0.478844594,1,2,Detchd,1930,0.528089317,2
1831,test,NA,4,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,5,-1.192790977,1,3,Detchd,1915,0.875880319,2
1832,test,NA,3,3,MetalSd,MetalSd,0,0,0,BrkTil,1,-2.195772319,0,0,NoGarage,1894,1.239480003,2
1833,test,NA,3,3,Plywood,Plywood,3,0,0,CBlock,7,-0.728447763,1,3,Attchd,1927,0.848215125,2
1834,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.435911538,1,3,Attchd,1915,-0.145755749,1
1835,test,NA,2,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,0.7177935,2.5
1836,test,NA,2,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-0.412694377,1,2,Detchd,1927,0.326528623,1
1837,test,NA,4,3,MetalSd,MetalSd,0,0,0,PConc,5,-2.195772319,0,0,NoGarage,1894,-1.202961352,1
1838,test,NA,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.76559522,1,3,Detchd,1915,-0.193181795,1.5
1839,test,NA,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.174217248,1,3,CarPort,1946,-1.574465376,1
1840,test,NA,4,3,Plywood,Plywood,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.594327098,3
1841,test,NA,3,3,Plywood,Plywood,0,0,0,PConc,7,-1.02562742,1,3,Detchd,1960,-0.68917919,2
1842,test,NA,3,3,MetalSd,MetalSd,0,0,0,PConc,7,-1.146356655,1,1,Detchd,1934,-0.768222599,2
1843,test,NA,3,3,HdBoard,HdBoard,0,1,1,CBlock,7,0.906040351,3,3,Attchd,1984,-0.886787714,1.5
1844,test,NA,3,3,Plywood,HdBoard,0,2,1,CBlock,7,0.14451748,3,3,Basment,1978,-0.922357248,1
1845,test,NA,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,-0.412694377,1,3,Attchd,1961,0.539945828,2
1846,test,NA,3,3,Wd Sdng,Wd Sdng,3,3,1,CBlock,7,0.033075108,2,3,Attchd,1960,-0.716844383,1
1847,test,NA,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,-0.63557912,1,3,Attchd,1956,1.126843144,1.5
1848,test,NA,3,3,Wd Sdng,Wd Sdng,0,0,0,Slab,5,-2.195772319,0,0,NoGarage,1894,-1.661413127,1
1849,test,NA,3,3,VinylSd,VinylSd,0,0,0,CBlock,4,0.116656887,1,2,Attchd,1980,-0.2327035,1
1850,test,NA,3,3,MetalSd,MetalSd,4,0,0,CBlock,7,-0.617005391,1,3,Attchd,1956,-0.845289924,1
1851,test,NA,3,3,MetalSd,MetalSd,0,4,1,CBlock,7,-1.081348605,1,3,Detchd,1946,0.273174321,1.5
1852,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,CBlock,7,-1.02562742,2,3,Detchd,1954,-0.81367256,1
1853,test,NA,3,4,HdBoard,HdBoard,0,0,0,CBlock,7,-0.96061937,3,3,Attchd,1984,-0.892715969,2
1854,test,NA,3,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.05050667,1,3,Attchd,1990,-0.869002946,1.5
1855,test,NA,3,4,Wd Sdng,Wd Sdng,0,1,1,CBlock,5,0.478844594,1,3,Attchd,1983,-0.321627335,1.5
1856,test,NA,4,4,VinylSd,VinylSd,3,3,1,PConc,7,0.000571083,2,3,Attchd,1993,0.747434778,2.5
1857,test,NA,3,4,HdBoard,HdBoard,0,3,1,PConc,4,0.478844594,1,3,Attchd,1900,1.018158456,1
1858,test,NA,3,3,HdBoard,HdBoard,0,0,0,Slab,7,1.147498822,1,3,Detchd,1979,1.437088526,2
1859,test,NA,3,3,HdBoard,HdBoard,4,0,0,Slab,7,-0.338399463,1,3,Attchd,1979,0.067661456,2
1860,test,NA,3,3,Plywood,Plywood,0,3,2,CBlock,7,0.924614079,1,3,Detchd,1979,-0.537020626,1
1861,test,NA,3,3,HdBoard,HdBoard,0,0,0,Slab,7,-0.338399463,1,3,Attchd,1979,0.024187581,2
1862,test,NA,3,3,VinylSd,VinylSd,0,3,2,PConc,7,1.611842036,3,3,BuiltIn,2000,2.541720175,5
1863,test,NA,3,3,VinylSd,VinylSd,0,3,2,PConc,7,1.611842036,3,3,BuiltIn,2000,2.541720175,5
1864,test,NA,3,3,VinylSd,VinylSd,0,3,2,PConc,7,1.611842036,3,3,BuiltIn,2000,2.541720175,5
1865,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,3.088453456,3,3,Attchd,2009,0.354193816,1.5
1866,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,1.732571272,2,3,Attchd,2008,0.433237225,2
1867,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.001890336,2,3,Attchd,2008,-0.064736255,2
1868,test,NA,3,4,VinylSd,VinylSd,0,4,2,PConc,7,0.237386122,2,3,Attchd,2007,0.666415284,2
1869,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.878179758,2,3,Attchd,2007,-0.416479427,2
1870,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.565407715,2,3,Attchd,2008,-0.487618495,2
1871,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.723284407,3,3,Attchd,2005,-0.005453697,2
1872,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.152662177,3,3,Attchd,2005,-0.155636175,2.5
1873,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.242029555,1,3,Attchd,1992,0.51030455,2.5
1874,test,NA,4,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,2,3,Attchd,1995,-1.009304998,1
1875,test,NA,3,3,VinylSd,VinylSd,4,0,0,PConc,7,0.307037605,3,3,Attchd,1998,-0.074616681,2
1876,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,0.088796294,2,3,Attchd,1998,0.535993658,2.5
1877,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.483488026,2,3,Attchd,2002,-0.1121623,2
1878,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.627434422,2,3,Attchd,2001,-0.017310209,2
1879,test,NA,3,3,MetalSd,MetalSd,3,0,0,BrkTil,7,-0.603075095,1,3,Attchd,1978,-1.173320073,1
1880,test,NA,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.134088449,1,3,Attchd,1979,-1.159487476,1
1881,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,3.520292645,2,3,Attchd,2002,0.217843935,2
1882,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.450984001,2,3,BuiltIn,2003,1.350140776,2.5
1883,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.358115358,2,3,Attchd,2002,0.443117652,2.5
1884,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.627434422,2,3,Attchd,2001,0.729650011,2.5
1885,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.223455826,3,3,Attchd,1999,0.024187581,2
1886,test,NA,3,4,HdBoard,HdBoard,0,4,1,PConc,7,0.23274269,3,3,Attchd,2002,0.646654431,2
1887,test,NA,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.177021505,1,3,Attchd,1997,-0.165516602,2
1888,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.565407715,2,3,Attchd,2007,0.200059167,2
1889,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.152662177,3,3,BuiltIn,2007,-0.207014392,2.5
1890,test,NA,3,3,HdBoard,HdBoard,3,0,0,CBlock,6,0.330254765,3,3,2Types,1968,-0.695107445,1
1891,test,NA,3,3,VinylSd,VinylSd,0,0,0,Wood,7,0.242029555,3,3,Basment,2005,-0.847266009,1
1892,test,NA,3,3,AsbShng,AsbShng,3,0,0,CBlock,7,-0.709874034,1,3,Detchd,1959,-1.234578716,1
1893,test,NA,3,3,MetalSd,MetalSd,0,0,0,CBlock,6,-1.290303052,2,3,Attchd,1950,-0.262344778,1
1894,test,NA,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,0.350241645,2
1895,test,NA,3,3,HdBoard,HdBoard,0,3,1,CBlock,6,-0.742378059,1,3,Attchd,1956,0.117063587,1
1896,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,2,CBlock,7,-1.007053691,1,3,Detchd,1940,-0.400670745,1
1897,test,NA,3,3,MetalSd,MetalSd,0,4,2,PConc,7,-1.034914284,1,3,Basment,1938,-0.459953302,1.5
1898,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-1.359954534,1,2,Detchd,1926,-0.511331518,1.5
1899,test,NA,3,4,Stucco,Stucco,0,4,1,BrkTil,7,-0.152662177,1,3,Detchd,1916,-0.531092371,1
1900,test,NA,3,3,Wd Sdng,Wd Sdng,3,4,1,BrkTil,7,-1.197434409,1,2,Detchd,1918,-0.538996712,1
1901,test,NA,3,3,Wd Sdng,Wd Sdng,4,3,2,CBlock,5,-0.152662177,1,3,Detchd,1961,0.130896184,1.5
1902,test,NA,3,3,MetalSd,MetalSd,3,0,0,CBlock,7,-0.770238652,1,3,Attchd,1960,-0.450072876,1
1903,test,NA,3,3,Wd Sdng,Wd Sdng,0,4,2,BrkTil,7,-0.338399463,1,3,Detchd,1940,1.935062006,2.5
1904,test,NA,4,3,BrkFace,BrkFace,3,4,1,BrkTil,7,-0.384833784,1,3,Attchd,1954,-0.768222599,1
1905,test,NA,3,3,HdBoard,Plywood,0,4,1,CBlock,7,-0.045863238,3,3,Attchd,1960,0.119039673,2
1906,test,NA,3,3,BrkComm,Brk Cmn,0,3,1,BrkTil,2,-0.825959838,1,3,Attchd,1949,0.043948434,2
1907,test,NA,3,3,HdBoard,HdBoard,0,4,2,PConc,7,0.478844594,1,3,Basment,1954,0.80078908,1.5
1908,test,NA,3,3,MetalSd,MetalSd,4,3,1,CBlock,7,-0.096940992,1,3,Detchd,1980,-0.926309418,1
1909,test,NA,4,3,MetalSd,MetalSd,4,3,1,CBlock,7,-0.05050667,3,3,Attchd,1980,-0.537020626,1.5
1910,test,NA,3,3,MetalSd,MetalSd,3,3,1,CBlock,7,-0.05050667,3,3,Attchd,1980,-0.537020626,1.5
1911,test,NA,4,3,VinylSd,VinylSd,0,3,1,CBlock,7,0.130587183,3,3,BuiltIn,1986,0.950971558,2.5
1912,test,NA,4,4,BrkFace,BrkFace,4,4,2,CBlock,6,0.36275879,3,3,Attchd,1971,1.707812204,2
1913,test,NA,3,3,AsbShng,AsbShng,0,0,0,BrkTil,7,0.478844594,1,3,Detchd,1998,1.318523412,2
1914,test,NA,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-1.267085891,1,3,Detchd,1940,-1.835308628,1
1915,test,NA,3,5,CemntBd,CmentBd,0,4,1,PConc,7,0.042361973,3,3,Attchd,2007,0.290959088,2
1916,test,NA,2,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,6,-0.89561132,1,3,Detchd,1975,-1.365000341,1
1917,test,NA,3,4,CemntBd,CmentBd,0,3,1,PConc,7,0.785311115,3,3,BuiltIn,2000,1.089297525,2.5
1918,test,NA,3,3,Plywood,Plywood,3,3,1,CBlock,7,-0.565927638,1,3,Attchd,1977,-1.135774454,1
1919,test,NA,3,3,Plywood,Plywood,2,2,2,CBlock,7,0.316324469,2,3,Attchd,1977,-0.422407683,1.5
1920,test,NA,3,3,HdBoard,HdBoard,0,0,0,PConc,7,0.924614079,1,3,Detchd,1991,0.186226571,2
1921,test,NA,3,5,CemntBd,CmentBd,0,5,1,CBlock,7,1.42610475,3,3,Attchd,2008,1.057680161,2
1922,test,NA,3,5,CemntBd,CmentBd,0,0,0,PConc,7,1.913665125,3,3,Attchd,2008,0.277126492,2
1923,test,NA,4,3,MetalSd,MetalSd,0,3,1,PConc,7,-0.152662177,3,3,BuiltIn,1980,1.454873294,2.5
1924,test,NA,3,3,Plywood,Plywood,0,2,1,PConc,6,0.488131458,3,3,Attchd,1987,-0.042999317,2.5
1925,test,NA,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.060935701,3,3,Attchd,2003,1.014206285,2.5
1926,test,NA,3,5,CemntBd,CmentBd,0,4,1,PConc,7,2.07618525,3,3,Attchd,2007,0.943067217,2
1927,test,NA,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.412694377,1,3,Attchd,1968,-0.973735464,1
1928,test,NA,3,3,HdBoard,HdBoard,0,1,1,CBlock,7,0.14451748,1,3,Attchd,1969,-0.19120571,2
1929,test,NA,3,3,MetalSd,MetalSd,3,0,0,CBlock,7,-0.63557912,1,3,Detchd,1998,-1.392665535,1
1930,test,NA,4,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.203739931,3,3,Attchd,1993,-0.809720389,1
1931,test,NA,3,3,HdBoard,Wd Shng,4,2,1,PConc,7,1.045343315,1,3,Detchd,1998,-1.220746119,1
1932,test,NA,3,3,HdBoard,Wd Shng,0,0,0,PConc,7,-0.152662177,1,3,Detchd,2001,-0.422407683,1.5
1933,test,NA,5,4,VinylSd,VinylSd,3,3,1,CBlock,7,1.974029743,2,3,Attchd,1969,0.259341725,1.5
1934,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.013359213,3,3,Attchd,1997,0.204011338,2.5
1935,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.24553082,3,3,BuiltIn,1995,-0.060784084,2.5
1936,test,NA,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.004072349,3,3,Attchd,1998,0.204011338,2.5
1937,test,NA,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.403407513,3,3,Attchd,1996,0.267246065,2.5
1938,test,NA,3,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.319825734,1,3,Attchd,1996,-0.230727415,2
1939,test,NA,3,4,CemntBd,CmentBd,0,3,1,PConc,6,0.255959851,3,3,Attchd,1997,0.358145986,1.5
1940,test,NA,3,4,HdBoard,HdBoard,0,0,0,PConc,7,0.153804344,2,3,Attchd,1992,-0.436240279,2
1941,test,NA,3,3,VinylSd,VinylSd,0,3,1,PConc,7,-0.059793535,3,3,Attchd,1998,0.26131781,2.5
1942,test,NA,3,3,HdBoard,HdBoard,4,0,0,PConc,7,-0.264104549,3,3,Attchd,1991,0.411500288,2.5
1943,test,NA,3,4,HdBoard,HdBoard,0,3,1,PConc,7,-0.05050667,2,3,Attchd,1989,-0.323603421,2
1944,test,NA,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.975691833,3,3,BuiltIn,2005,1.974583711,3.5
1945,test,NA,3,5,VinylSd,VinylSd,0,4,1,PConc,7,0.915327215,3,3,Attchd,2004,0.757315205,2
1946,test,NA,3,3,BrkFace,BrkFace,0,4,2,CBlock,5,0.10272659,1,3,Attchd,1952,-0.052879743,1
1947,test,NA,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.390619383,2,3,Attchd,2007,0.413476373,2
1948,test,NA,3,3,AsbShng,AsbShng,0,3,1,CBlock,7,1.2310806,2,3,Attchd,1950,-0.02521455,2.5
1949,test,NA,3,4,Plywood,Wd Sdng,0,5,1,CBlock,7,0.255959851,2,3,Attchd,1988,0.370002498,2
1950,test,NA,3,4,WdShing,Plywood,0,0,0,CBlock,7,0.581000101,1,3,Attchd,1983,-0.475761984,2
1951,test,NA,4,4,Plywood,Plywood,0,2,2,CBlock,7,0.358115358,3,3,Attchd,1978,1.113010547,2
1952,test,NA,3,4,Plywood,Plywood,0,3,1,CBlock,7,0.36275879,3,3,Attchd,1979,0.55575451,2
1953,test,NA,3,3,HdBoard,HdBoard,3,1,1,PConc,7,-0.055150102,3,3,Attchd,1976,-0.572590161,2
1954,test,NA,3,3,HdBoard,HdBoard,0,3,1,CBlock,6,0.074865998,1,3,Attchd,1980,1.073488843,2.5
1955,test,NA,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.051648837,1,3,Detchd,1969,-0.380909893,1.5
