Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1142,train,197500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,10304.0,CulDSac,80.0,IR1,0.0,60,RL,44,BrkFace,none,0.0,10,NWAmes,0,4,3,Plywood,Plywood,0,3,1,CBlock,2,7,484,2,3,1,3,Attchd,1976,1868,1,1088,780,0,None,4,1Fam,3,1,381.0,0.0,5,1,1.0,0.0,3,399.0,Y,PosN,Norm,SBrkr,96,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,780.0,AllPub,448,1976,1976,2009
1143,train,424870.0,GasA,4,2Story,1.0,2,Lvl,Gtl,9965.0,Inside,77.0,Reg,0.0,60,RL,340,Stone,none,0.0,4,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,3,7,1052,3,3,2,3,BuiltIn,2006,2828,0,1466,1362,0,None,4,1Fam,3,4,1150.0,0.0,6,1,1.0,0.0,5,316.0,Y,Norm,Norm,SBrkr,144,5,8,2,0,None,CompShg,Hip,Partial,New,0,Pave,11,1466.0,AllPub,125,2006,2007,2007
1144,train,80000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,9000.0,Inside,72.0,Reg,0.0,20,RL,0,None,none,0.0,7,Sawyer,0,3,3,Wd Sdng,Plywood,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1006,0,1006,0,0,None,3,1Fam,3,1,288.0,0.0,6,1,0.0,0.0,3,718.0,Y,Norm,Norm,SBrkr,24,3,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1006.0,AllPub,0,1959,1959,2008
1145,train,80000.0,Grav,1,1.5Fin,1.0,0,Lvl,Gtl,12180.0,Inside,60.0,Reg,0.0,190,RL,0,None,none,0.0,7,Edwards,0,2,3,MetalSd,MetalSd,3,0,0,BrkTil,1,7,280,1,3,1,3,Detchd,1941,924,0,672,252,0,None,2,2fmCon,3,1,348.0,0.0,4,1,1.0,0.0,4,324.0,N,Norm,Norm,FuseA,0,4,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,672.0,AllPub,0,1941,1950,2010
1146,train,149000.0,GasA,4,1.5Fin,1.0,1,Lvl,Gtl,6240.0,Inside,52.0,Reg,0.0,50,RM,0,None,none,0.0,8,BrkSide,0,3,3,MetalSd,MetalSd,0,4,1,BrkTil,1,7,225,1,3,1,3,Detchd,1928,1576,0,1042,534,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,1042.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Family,WD,0,Pave,8,1042.0,AllPub,0,1928,1950,2006
1147,train,180000.0,GasA,2,1Story,1.0,2,Lvl,Gtl,11200.0,Inside,67.0,Reg,0.0,20,RL,85,BrkFace,none,0.0,5,SawyerW,0,3,4,Wd Sdng,Wd Shng,0,3,1,CBlock,2,7,403,2,3,1,3,Attchd,1985,1298,0,1298,0,0,None,3,1Fam,3,1,1258.0,0.0,6,1,1.0,0.0,4,40.0,Y,Norm,Norm,SBrkr,26,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1298.0,AllPub,165,1985,1985,2006
1148,train,174500.0,GasA,4,2Story,1.0,0,Bnk,Gtl,12000.0,Inside,75.0,Reg,0.0,70,RL,0,None,none,0.0,7,Crawfor,0,3,3,MetalSd,MetalSd,0,4,1,CBlock,1,7,234,1,3,1,3,Attchd,1941,1564,1,860,704,0,None,3,1Fam,3,1,275.0,0.0,3,1,0.0,0.0,3,429.0,Y,Norm,Norm,SBrkr,0,7,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,704.0,AllPub,0,1941,1950,2009
1149,train,116900.0,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,5700.0,Inside,60.0,Reg,0.0,50,RM,0,None,none,0.0,8,OldTown,176,3,3,Wd Sdng,Wd Sdng,0,4,1,PConc,1,7,288,1,3,1,3,Detchd,1982,1111,0,572,539,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,572.0,Y,Norm,Norm,SBrkr,0,7,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,572.0,AllPub,0,1926,1950,2008
1150,train,143000.0,GasA,4,2Story,1.0,1,Lvl,Gtl,9000.0,Inside,50.0,Reg,0.0,70,RM,0,None,none,0.0,7,OldTown,0,4,3,VinylSd,VinylSd,0,0,0,PConc,1,7,324,2,3,1,3,Detchd,1930,1482,0,832,650,0,None,3,1Fam,3,1,624.0,0.0,5,1,0.0,1.0,3,26.0,Y,Artery,Norm,SBrkr,0,9,7,2,0,None,CompShg,Hip,Normal,WD,0,Pave,7,650.0,AllPub,0,1920,1988,2009
1151,train,124000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,8280.0,Inside,57.0,IR1,0.0,20,RL,0,None,none,0.0,11,NAmes,214,3,3,BrkFace,BrkFace,4,4,1,CBlock,1,7,306,1,3,1,3,Attchd,1950,932,0,932,0,0,None,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,932.0,Y,Norm,Norm,FuseA,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,932.0,AllPub,0,1950,1950,2007
1152,train,149900.0,GasA,2,1Story,1.0,0,Lvl,Gtl,17755.0,Inside,134.0,Reg,0.0,20,RL,132,BrkFace,none,0.0,11,Edwards,0,3,3,HdBoard,Plywood,0,4,2,CBlock,1,7,528,2,3,3,3,Attchd,1959,1466,1,1466,0,0,None,3,1Fam,3,1,176.0,0.0,4,1,0.0,0.0,3,1290.0,Y,Norm,Norm,SBrkr,140,4,5,2,0,None,CompShg,Gable,Normal,WD,100,Pave,6,1466.0,AllPub,0,1959,1959,2006
1153,train,230000.0,GasA,4,1Story,1.0,3,Lvl,Gtl,14115.0,Inside,90.0,IR1,0.0,20,RL,0,None,none,0.0,7,Crawfor,280,3,3,Stone,Stone,0,4,1,PConc,1,7,470,2,3,3,3,Attchd,1956,1811,0,1811,0,0,None,2,1Fam,3,1,296.0,547.0,5,6,0.0,0.0,3,230.0,Y,Norm,Norm,SBrkr,0,7,6,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1073.0,AllPub,0,1956,2004,2006
1154,train,120500.0,GasA,4,1Story,1.0,1,Lvl,Gtl,5890.0,Corner,60.0,Reg,0.0,30,RM,0,None,none,0.0,6,IDOTRR,96,4,4,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,432,1,3,1,3,Detchd,2002,816,0,816,0,0,None,2,1Fam,3,3,538.0,0.0,5,1,0.0,0.0,3,278.0,Y,Norm,Norm,SBrkr,0,8,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,0,1930,2007,2008
1155,train,201800.0,GasA,2,2Story,1.0,2,Lvl,Gtl,13700.0,Inside,73.0,IR1,0.0,60,RL,288,Stone,none,0.0,5,NAmes,0,3,3,VinylSd,VinylSd,4,4,2,CBlock,1,7,492,2,3,1,3,Attchd,1965,1820,2,902,918,0,None,4,1Fam,3,4,454.0,0.0,5,1,0.0,0.0,3,410.0,Y,Norm,Norm,SBrkr,84,6,7,2,0,None,CompShg,Gable,Normal,WD,273,Pave,8,864.0,AllPub,60,1965,1988,2008
1156,train,218000.0,GasA,2,1Story,1.0,2,Lvl,Gtl,10768.0,Corner,90.0,IR1,0.0,20,RL,0,None,none,0.0,7,Veenker,0,4,4,Plywood,Plywood,0,2,1,CBlock,2,7,528,2,3,2,3,Attchd,1976,1437,0,1437,0,0,None,3,1Fam,3,4,1157.0,0.0,5,1,1.0,0.0,4,280.0,Y,Norm,Norm,SBrkr,21,8,5,2,0,None,CompShg,Gable,Normal,WD,180,Pave,6,1437.0,AllPub,0,1976,2004,2007
1157,train,179900.0,GasA,3,SLvl,1.0,2,Lvl,Gtl,9350.0,Inside,85.0,Reg,0.0,80,RL,0,None,none,0.0,10,NAmes,0,4,3,BrkFace,BrkFace,3,4,1,PConc,2,7,502,2,3,2,3,Attchd,1965,1265,0,1265,0,96,None,3,1Fam,3,4,633.0,0.0,5,1,0.0,1.0,3,586.0,Y,Norm,Norm,SBrkr,92,8,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1219.0,AllPub,0,1965,1999,2008
1158,train,230000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,5001.0,Inside,34.0,IR1,0.0,120,RL,166,Stone,none,0.0,7,NridgHt,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,626,2,3,2,3,Attchd,2008,1314,0,1314,0,0,None,2,Twnhs,3,1,904.0,0.0,6,1,1.0,0.0,4,410.0,Y,Norm,Norm,SBrkr,62,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1314.0,AllPub,172,2007,2008,2009
1159,train,235128.0,GasA,4,1Story,1.0,2,Lvl,Gtl,11932.0,FR2,92.0,Reg,0.0,20,RL,186,Stone,none,0.0,6,Somerst,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,830,3,3,2,3,Attchd,2008,1580,0,1580,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1580.0,Y,Feedr,Norm,SBrkr,24,5,8,2,0,None,CompShg,Gable,Partial,ConLD,0,Pave,7,1580.0,AllPub,0,2007,2008,2008
1160,train,185000.0,GasA,2,2Story,1.0,2,Lvl,Gtl,9120.0,Inside,76.0,Reg,0.0,60,RL,270,BrkFace,none,0.0,7,NWAmes,0,3,4,HdBoard,HdBoard,0,3,1,CBlock,2,7,540,2,3,2,4,Attchd,1974,1876,1,943,933,0,None,4,1Fam,3,1,442.0,0.0,5,1,0.0,0.0,3,459.0,Y,Norm,Norm,SBrkr,69,6,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,8,901.0,AllPub,0,1974,1974,2008
1161,train,146000.0,GasA,1,2Story,1.0,1,Lvl,Gtl,2280.0,Inside,24.0,Reg,0.0,160,RL,0,None,none,0.0,7,NPkVill,0,3,3,Plywood,Brk Cmn,0,3,1,CBlock,2,7,440,2,3,1,3,Attchd,1978,1456,1,855,601,0,None,3,Twnhs,3,1,311.0,0.0,5,1,0.0,0.0,4,544.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,855.0,AllPub,26,1978,1978,2010
1162,train,224000.0,GasA,4,1Story,1.0,2,Low,Gtl,14778.0,CulDSac,70.0,IR1,0.0,20,RL,72,BrkFace,none,0.0,11,Crawfor,0,3,4,HdBoard,HdBoard,0,4,1,CBlock,1,7,924,2,3,1,3,Detchd,1993,1640,0,1640,0,216,None,3,1Fam,3,1,728.0,0.0,4,1,1.0,0.0,3,568.0,Y,PosN,Norm,SBrkr,0,7,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1296.0,AllPub,108,1954,2006,2008
1163,train,129000.0,GasA,3,1Story,1.0,1,Lvl,Gtl,8724.0,Inside,109.0,Reg,0.0,20,RL,0,None,none,0.0,5,Sawyer,0,3,3,VinylSd,VinylSd,0,1,1,CBlock,1,7,450,2,3,3,3,Attchd,1968,894,0,894,0,0,None,3,1Fam,3,1,492.0,0.0,4,1,0.0,0.0,4,402.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,AllPub,0,1968,1968,2007
1164,train,108959.0,GasA,2,SFoyer,2.0,1,Lvl,Gtl,12900.0,Inside,60.0,Reg,0.0,90,RL,0,None,none,0.0,1,Sawyer,0,3,3,Plywood,Plywood,0,0,0,CBlock,0,7,400,2,3,1,2,CarPort,1969,1258,2,1258,0,0,None,0,Duplex,3,3,1198.0,0.0,6,1,2.0,0.0,4,0.0,Y,Feedr,Norm,SBrkr,0,4,4,2,0,None,CompShg,Gable,Alloca,WD,0,Pave,6,1198.0,AllPub,120,1969,1969,2008
1165,train,194000.0,GasA,4,SLvl,1.0,2,Lvl,Gtl,16157.0,FR2,80.0,IR1,0.0,80,RL,0,None,none,0.0,6,Veenker,0,3,3,Plywood,Plywood,0,3,1,PConc,1,7,588,2,3,1,3,Attchd,1978,1432,1,1432,0,0,None,2,1Fam,3,4,680.0,391.0,5,3,1.0,0.0,4,289.0,Y,Feedr,Norm,SBrkr,180,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1360.0,AllPub,168,1978,1978,2007
1166,train,233170.0,GasA,4,1Story,1.0,2,Lvl,Gtl,9541.0,Inside,79.0,IR1,0.0,20,RL,268,Stone,none,0.0,9,NridgHt,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,644,2,3,2,3,Attchd,2009,1502,0,1502,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1502.0,Y,Norm,Norm,SBrkr,114,5,7,2,0,None,CompShg,Gable,Partial,New,0,Pave,7,1502.0,AllPub,0,2009,2009,2009
1167,train,245350.0,GasA,4,1Story,1.0,2,Lvl,Gtl,10475.0,Corner,64.0,IR1,0.0,20,RL,72,Stone,none,0.0,2,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,776,3,3,2,3,Attchd,2008,1694,0,1694,0,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1694.0,Y,Norm,Norm,SBrkr,33,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1694.0,AllPub,160,2008,2008,2010
1168,train,173000.0,GasA,4,2Story,1.0,1,Lvl,Gtl,10852.0,Inside,58.0,IR1,0.0,60,RL,0,None,none,0.0,2,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,472,2,3,3,3,Attchd,2000,1671,1,959,712,0,None,3,1Fam,3,1,786.0,0.0,6,1,1.0,0.0,4,173.0,Y,RRAn,Norm,SBrkr,38,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,959.0,AllPub,0,2000,2000,2006
1169,train,235000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,13728.0,Corner,120.0,Reg,0.0,70,RL,0,None,none,0.0,7,Edwards,0,3,3,Stucco,Stucco,0,3,2,CBlock,2,7,540,2,3,1,3,Basment,1935,2108,0,1236,872,0,None,4,1Fam,3,1,626.0,0.0,3,1,0.0,0.0,3,501.0,Y,Norm,Norm,SBrkr,0,7,6,2,0,None,CompShg,Hip,Normal,WD,90,Pave,7,1127.0,AllPub,0,1935,1986,2008
1170,train,625000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,35760.0,CulDSac,118.0,IR1,0.0,60,RL,1378,BrkFace,none,0.0,7,NoRidge,0,4,4,HdBoard,HdBoard,0,3,1,PConc,3,7,807,3,3,3,3,Attchd,1995,3627,1,1831,1796,0,None,4,1Fam,3,4,1387.0,0.0,6,1,1.0,0.0,5,543.0,Y,Norm,Norm,SBrkr,76,5,10,2,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1930.0,AllPub,361,1995,1996,2006
1171,train,171000.0,GasA,2,SLvl,1.0,1,Lvl,Gtl,9880.0,Inside,76.0,Reg,0.0,80,RL,0,None,none,0.0,7,Mitchel,0,3,3,Plywood,Plywood,4,1,1,CBlock,1,7,358,1,3,3,3,Attchd,1977,1118,0,1118,0,0,None,3,1Fam,3,3,522.0,0.0,5,1,1.0,0.0,3,574.0,Y,Norm,Norm,SBrkr,0,6,6,2,576,Good,CompShg,Gable,Normal,WD,0,Pave,6,1096.0,AllPub,203,1977,1977,2008
1172,train,163000.0,GasA,4,1Story,1.0,1,Lvl,Gtl,9120.0,Inside,76.0,Reg,0.0,20,RL,0,None,Shed,1400.0,11,NAmes,0,3,3,MetalSd,MetalSd,0,3,1,CBlock,1,7,433,2,3,2,3,Attchd,1958,1261,0,1261,0,0,None,3,1Fam,3,1,662.0,0.0,5,1,1.0,0.0,3,599.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Hip,Normal,WD,288,Pave,6,1261.0,AllPub,0,1958,1958,2008
1173,train,171900.0,GasA,4,2Story,1.0,2,Lvl,Gtl,4017.0,Inside,35.0,IR1,0.0,160,FV,0,None,none,0.0,3,Somerst,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,625,2,3,3,3,Detchd,2006,1250,1,625,625,0,Pave,2,TwnhsE,3,1,0.0,0.0,1,1,0.0,0.0,4,625.0,Y,Norm,Norm,SBrkr,54,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,625.0,AllPub,0,2006,2007,2008
1174,train,200500.0,GasA,2,1.5Fin,1.0,3,Bnk,Gtl,18030.0,Inside,138.0,IR1,479.0,50,RL,0,None,none,0.0,3,ClearCr,0,3,3,MetalSd,MetalSd,3,4,1,CBlock,3,3,0,0,0,0,0,NoGarage,1894,3086,0,1636,971,0,None,3,1Fam,3,1,152.0,469.0,3,4,0.0,0.0,3,977.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,12,1598.0,AllPub,122,1946,1994,2007
1175,train,239000.0,GasA,2,2Story,1.0,1,Lvl,Gtl,16560.0,Inside,80.0,IR1,0.0,70,RL,0,None,none,0.0,7,Crawfor,0,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,2,7,360,2,3,1,3,Detchd,1932,2345,1,1170,1175,0,None,4,1Fam,3,1,503.0,0.0,3,1,0.0,0.0,4,449.0,Y,Norm,Norm,SBrkr,0,8,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,952.0,AllPub,0,1932,1950,2006
1176,train,285000.0,GasA,4,1.5Fin,1.0,2,Lvl,Gtl,10678.0,Inside,85.0,Reg,0.0,50,RL,337,BrkFace,none,0.0,4,NoRidge,0,3,4,HdBoard,HdBoard,0,3,1,PConc,2,7,541,2,3,3,3,Attchd,1992,2872,1,2129,743,0,None,4,1Fam,3,1,700.0,0.0,6,1,0.0,0.0,4,983.0,Y,Norm,Norm,SBrkr,33,5,8,2,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1683.0,AllPub,0,1992,2000,2007
1177,train,119500.0,GasA,2,1Story,1.0,1,Lvl,Gtl,6951.0,CulDSac,37.0,IR1,0.0,20,RL,0,None,none,0.0,10,Mitchel,0,3,3,HdBoard,Plywood,3,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1984,923,0,923,0,0,None,3,1Fam,3,1,658.0,0.0,5,1,1.0,0.0,3,218.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876.0,AllPub,362,1984,1985,2008
1178,train,115000.0,GasA,2,1.5Fin,1.0,1,Bnk,Gtl,3950.0,Inside,60.0,Reg,0.0,50,RM,0,None,none,0.0,12,OldTown,116,3,3,MetalSd,MetalSd,0,0,0,CBlock,1,7,210,1,3,1,3,Detchd,1926,1224,0,818,406,0,Grvl,3,1Fam,3,1,468.0,0.0,3,1,0.0,0.0,3,350.0,Y,Artery,Norm,SBrkr,0,8,6,0,0,None,CompShg,Gable,Normal,WD,0,Pave,5,818.0,AllPub,0,1926,2004,2009
1179,train,154900.0,GasA,4,1.5Fin,1.0,1,Lvl,Gtl,7681.0,FR2,54.0,IR1,0.0,50,RL,0,None,none,0.0,7,Crawfor,102,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,1,7,186,1,3,1,2,Detchd,1921,1343,1,820,523,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,731.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,731.0,AllPub,192,1921,1950,2009
1180,train,93000.0,GasA,3,1Story,1.0,1,Lvl,Gtl,8335.0,Corner,77.0,Reg,0.0,20,RL,0,None,none,0.0,4,Edwards,190,3,3,Wd Sdng,Wd Sdng,0,4,1,Slab,1,5,0,0,0,0,0,NoGarage,1894,1124,0,1124,0,0,None,3,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,SBrkr,36,5,5,0,0,None,CompShg,Gable,Normal,WD,0,Pave,5,0.0,AllPub,0,1954,1954,2006
1181,train,250000.0,GasA,4,2Story,1.0,1,Lvl,Gtl,11170.0,Corner,82.0,IR2,0.0,60,RL,0,None,none,0.0,4,Timber,0,3,3,MetalSd,MetalSd,4,0,0,Wood,2,7,693,2,3,3,3,Attchd,1990,2514,1,1298,1216,0,None,4,1Fam,3,1,1216.0,0.0,2,1,0.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,0,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1216.0,AllPub,0,1990,1991,2006
1182,train,392500.0,GasA,4,1Story,1.0,2,HLS,Mod,5587.0,Inside,64.0,IR1,0.0,120,RM,186,Stone,none,0.0,11,Crawfor,0,3,5,CemntBd,CmentBd,0,4,1,PConc,2,7,482,2,3,3,3,Attchd,2008,1652,0,1652,0,153,None,2,TwnhsE,3,4,1480.0,0.0,6,1,1.0,1.0,5,120.0,Y,Norm,Norm,SBrkr,53,5,8,2,0,None,CompShg,Hip,Partial,New,0,Pave,5,1600.0,AllPub,162,2008,2008,2008
1183,train,745000.0,GasA,4,2Story,1.0,3,Lvl,Gtl,15623.0,Corner,160.0,IR1,0.0,60,RL,0,None,none,0.0,7,NoRidge,0,3,4,Wd Sdng,ImStucc,3,3,2,PConc,3,7,813,3,3,3,3,Attchd,1996,4476,1,2411,2065,0,None,4,1Fam,3,3,2096.0,0.0,6,1,1.0,0.0,5,300.0,Y,Norm,Norm,SBrkr,78,5,10,2,555,Good,CompShg,Hip,Abnorml,WD,0,Pave,10,2396.0,AllPub,171,1996,1996,2007
1184,train,120000.0,GasA,4,1Story,1.0,1,Lvl,Gtl,10800.0,Inside,60.0,Reg,0.0,30,RL,0,None,none,0.0,6,OldTown,0,3,3,Stucco,Stucco,0,4,1,BrkTil,1,7,720,2,3,1,3,Detchd,1970,1130,0,1130,0,0,Grvl,2,1Fam,3,1,821.0,0.0,3,1,1.0,0.0,3,299.0,Y,Norm,Norm,SBrkr,0,6,5,2,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1120.0,AllPub,229,1920,1950,2006
1185,train,186700.0,GasA,3,1Story,1.0,1,Lvl,Mod,35133.0,Inside,50.0,Reg,0.0,20,RL,226,BrkFace,none,0.0,5,Timber,0,3,3,MetalSd,MetalSd,0,3,2,CBlock,1,7,995,3,3,2,3,2Types,1963,1572,1,1572,0,0,None,3,1Fam,3,4,1159.0,0.0,3,1,1.0,0.0,3,413.0,Y,Norm,Norm,SBrkr,263,4,5,2,0,None,CompShg,Hip,Normal,WD,263,Grvl,5,1572.0,AllPub,0,1963,1963,2007
1186,train,104900.0,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,9738.0,Inside,60.0,Reg,0.0,50,RL,0,None,none,0.0,3,Edwards,236,4,3,AsbShng,AsbShng,0,0,0,BrkTil,1,7,392,1,3,1,3,Attchd,1965,1221,0,949,272,0,None,4,1Fam,3,1,392.0,0.0,4,1,1.0,0.0,3,392.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,784.0,AllPub,0,1924,1950,2006
1187,train,95000.0,GasA,2,2Story,2.0,1,Bnk,Mod,10615.0,Corner,107.0,IR1,0.0,190,RL,0,None,none,0.0,8,OldTown,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,2,7,420,2,2,1,2,CarPort,1920,1699,0,1014,685,0,None,3,2fmCon,3,2,440.0,0.0,4,1,1.0,0.0,2,538.0,Y,Artery,Artery,SBrkr,74,5,3,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,978.0,AllPub,0,1900,1970,2009
1188,train,262000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,12461.0,Corner,89.0,Reg,0.0,20,RL,0,None,none,0.0,7,NoRidge,192,3,4,ImStucc,ImStucc,4,2,1,PConc,2,7,757,3,3,2,3,Attchd,1994,1624,0,1624,0,0,None,2,1Fam,3,1,1456.0,0.0,6,1,1.0,0.0,4,168.0,Y,Norm,Norm,SBrkr,114,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1624.0,AllPub,0,1994,1995,2006
1189,train,195000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,8935.0,Inside,68.0,IR1,0.0,60,RL,95,BrkFace,none,0.0,7,CollgCr,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,493,2,3,2,3,Attchd,2002,1660,1,831,829,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,831.0,Y,Norm,Norm,SBrkr,68,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,831.0,AllPub,144,2002,2002,2009
1190,train,189000.0,GasA,3,2Story,1.0,2,Lvl,Gtl,7500.0,Inside,60.0,Reg,0.0,60,RL,0,None,none,0.0,6,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,442,2,3,3,3,Attchd,1999,1804,1,1028,776,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,994.0,Y,Norm,Norm,SBrkr,60,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,994.0,AllPub,140,1999,1999,2010
1191,train,168000.0,GasA,4,1Story,1.0,1,Low,Mod,32463.0,Inside,74.0,Reg,0.0,190,RL,149,Stone,none,0.0,3,Mitchel,0,4,3,MetalSd,MetalSd,0,3,1,CBlock,1,7,1356,4,3,3,3,2Types,1975,1622,0,1622,0,0,None,3,2fmCon,3,3,1159.0,0.0,4,1,1.0,0.0,3,90.0,Y,Norm,Norm,SBrkr,0,4,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1249.0,AllPub,439,1961,1975,2007
1192,train,174000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,2645.0,Inside,24.0,Reg,0.0,160,FV,456,BrkFace,none,0.0,11,Somerst,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,492,2,3,1,3,Detchd,1999,1441,1,764,677,0,Pave,2,Twnhs,3,1,0.0,0.0,1,1,0.0,0.0,4,776.0,Y,Norm,Norm,SBrkr,0,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,776.0,AllPub,206,1999,2000,2007
1193,train,125000.0,GasA,3,1.5Fin,1.0,2,Lvl,Gtl,9600.0,Inside,60.0,Reg,0.0,50,RM,0,None,none,0.0,7,OldTown,84,3,3,VinylSd,VinylSd,2,0,0,PConc,1,7,250,1,2,1,3,Detchd,1925,1472,0,842,630,0,Grvl,3,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,3,702.0,Y,Norm,Norm,SBrkr,0,8,5,1,0,None,CompShg,Gambrel,Normal,WD,0,Pave,6,702.0,AllPub,0,1925,1994,2007
